"ids"	"gender"	"last_connection"	"x1"	"x2"	"x3"	"t1"	"t2"
7064	"F"	"2015-02-04"	59.2022148892283	306.616467874405	88.0736003039245	1265.28277418343	1879.77410543482
7065	"M"	"2015-03-23"	42.9284784942865	295.631511740371	95.1773423502683	1072.26993536577	1682.52604696148
7066	"M"	"2015-02-10"	13.1009786622599	283.605900117919	91.6881304258115	1034.84133442864	1634.42360047168
7067	"F"	"2015-03-02"	5.35880886018276	289.687887314258	94.3220681294437	964.896265990101	1803.59549291416
7068	"F"	"2015-04-05"	68.3961872477084	318.610755193702	95.3223505024254	1300.54116826737	1933.74839837166
7069	"F"	"2015-02-24"	36.4873892627656	287.058828783303	99.8190634457681	1141.4275767561	1791.76472952487
7070	"F"	"2015-02-05"	47.1755090169609	312.668749021854	95.437139391659	1237.38635196583	1907.00937059834
7071	"F"	"2015-04-03"	68.9231496071443	296.572931213229	98.5206569105235	1178.75062321313	1834.57819045953
7072	"M"	NA	80.3891631774604	312.51334081303	98.0745150023448	1369.50601084856	1750.05336325212
7073	"F"	"2015-03-25"	58.2228293409571	303.84901482085	96.1233497673588	1308.22483370313	1867.32056669383
7074	"F"	"2015-04-23"	6.27834242768586	306.929990081685	92.2131142972621	1057.46283429209	1881.18495536758
7075	"M"	"2015-04-12"	20.0980821857229	292.142280924438	99.2754302582102	1146.57848295523	1668.56912369775
7076	"M"	"2015-03-03"	91.914769844152	308.911942317497	94.1711677236897	1318.06914145825	1735.64776926999
7077	"M"	"2015-02-11"	33.0875867977738	277.65021390464	93.6654118130969	1208.55390542187	1610.60085561856
7078	"F"	"2015-02-22"	29.8662509536371	301.484186819146	94.7387976709228	1191.67909072712	1856.67884068616
7079	"F"	"2015-02-05"	13.8667350169271	308.467911216325	98.8915322977269	1122.5525888172	1888.10560047346
7080	"M"	"2015-04-09"	55.9124351013452	299.256747301952	98.3319367857054	1253.6412973539	1697.02698920781
7081	"M"	"2015-02-10"	61.4170544780791	301.983029645468	90.5081559075245	1201.96353342617	1707.93211858187
7082	"M"	"2015-04-01"	57.884358917363	294.525213336853	96.3952979215638	1113.09479509247	1678.10085334741
7083	"M"	"2015-03-25"	30.3302059415728	301.615248774339	95.2653301692402	1055.77431212412	1706.46099509736
7084	"M"	"2015-02-13"	46.6482473071665	320.305230127116	96.5049162894237	1248.71090253117	1781.22092050846
7085	"M"	"2015-02-27"	51.7812938662246	314.447894209364	97.2837676482356	1149.07528282842	1757.79157683746
7086	"M"	"2015-03-20"	68.2088688248768	290.298193868573	99.7608601895913	1168.05373915005	1661.19277547429
7087	"M"	"2015-02-06"	97.941811545752	291.213346157785	94.4044967502399	1398.95330659347	1664.85338463114
7088	"F"	"2015-05-03"	77.7068484807387	304.704731674035	87.9574162556774	1257.14600075735	1871.17129253316
7089	"M"	"2015-04-21"	3.5765269305557	296.205904616758	95.0693572126994	922.125639927108	1684.82361846703
7090	"M"	"2015-03-27"	5.81402869429439	285.084041096451	91.4472219198658	986.666631083935	1640.33616438581
7091	"F"	"2015-02-10"	54.6571639599279	303.887009223972	97.9560989598428	1250.71017823648	1867.49154150787
7092	"M"	"2015-04-20"	41.6263334918767	297.959858413152	98.5464006405687	1218.64519179566	1691.83943365261
7093	"M"	"2015-03-28"	97.5277530960739	300.09185309765	91.8309120871289	1344.40724632936	1700.3674123906
7094	"F"	"2015-02-18"	78.8141872733831	317.458686757477	98.6823181463261	1297.56671099691	1928.56409040865
7095	"M"	"2015-05-03"	24.9613625463098	307.479764433496	90.792979634505	1042.51679686131	1729.91905773398
7096	"M"	"2015-04-13"	49.3536303984001	305.778100690744	95.9458220470355	1261.85885147657	1723.11240276297
7097	"F"	"2015-03-20"	69.9282038025558	305.929252130996	96.8978011404471	1275.13859310653	1876.68163458948
7098	"F"	"2015-04-09"	2.4511783150956	294.825445478534	96.093700174865	1091.98245888576	1826.7145046534
7099	"M"	"2015-03-31"	54.5851075090468	307.231592366779	99.0978336347653	1212.72797134472	1728.92636946712
7100	"M"	"2015-02-26"	58.49213458132	298.260801778384	89.7876560313951	1234.1820098157	1693.04320711353
7101	"M"	"2015-03-06"	78.5601740237325	284.62016491895	99.5022589849504	1202.38274852745	1638.4806596758
7102	"M"	"2015-02-02"	54.5732927741483	321.198572137197	94.0050200297996	1238.778808387	1784.79428854879
7103	"M"	"2015-05-10"	70.9595608757809	314.153741152145	95.8054373741721	1287.2155481251	1756.61496460858
7104	"F"	"2015-04-16"	98.2390340883285	292.813135126674	95.2566430553285	1297.41953056538	1817.65910807003
7105	"F"	"2015-01-31"	45.6743882503361	308.39613494946	95.0239989340634	1058.91080473782	1887.78260727257
7106	"F"	"2015-02-24"	90.1056600501761	289.382436436065	96.5445374708	1273.78922161413	1802.22096396229
7107	"F"	"2015-03-20"	60.476160584949	315.041820112821	96.7253505414478	1294.3474643887	1917.6881905077
7108	"M"	"2015-03-12"	81.9661009591073	295.829684194069	99.81709143551	1310.46308448073	1683.31873677627
7109	"M"	"2015-04-02"	74.1660655941814	294.600857869578	99.0987651322863	1225.68010769319	1678.40343147831
7110	"M"	"2015-03-08"	60.4435596615076	297.918095578085	90.286657173451	1293.26439881697	1691.67238231234
7111	"M"	"2015-04-04"	98.641006834805	298.11106644467	99.7713522319657	1251.12847192213	1692.44426577868
7112	"M"	"2015-02-08"	27.6632955763489	301.260281771998	95.6438242326769	1019.25443944521	1705.04112708799
7113	"F"	"2015-03-06"	30.3879567887634	304.790241605659	94.4281421349742	1008.63318087766	1871.55608722547
7114	"M"	"2015-04-09"	12.9335162462667	311.609444761999	94.4980839909668	1042.70671575563	1746.437779048
7115	"M"	"2015-02-17"	68.0988649837673	299.020963597939	87.1365194416947	1237.60131141171	1696.08385439176
7116	"M"	"2015-03-10"	31.293424568139	305.438034007635	91.2857708812302	1188.57702380512	1721.75213603054
7117	"M"	"2015-04-26"	26.6945303883404	326.60861458842	96.7580585009283	1165.92025959631	1806.43445835368
7118	"F"	"2015-02-18"	27.0479492843151	314.023003603611	88.296830385494	1163.48648173269	1913.10351621625
7119	"M"	"2015-04-22"	1.71381202526391	307.405995644538	97.9911397043853	1000.15759201255	1729.62398257815
7120	"M"	"2015-02-22"	71.9114958541468	296.020819592447	94.9032487514541	1240.18533494789	1684.08327836979
7121	"F"	"2015-04-12"	84.201483707875	293.206008826839	96.9550613109417	1254.71667768201	1819.42703972077
7122	"M"	"2015-03-11"	37.6990414224565	289.082039057863	94.4443132386163	1146.46897718543	1656.32815623145
7123	"M"	"2015-04-01"	66.3481527939439	319.407802374047	89.3778944159939	1135.52079989575	1777.63120949619
7124	"M"	"2015-02-08"	45.1154174515978	284.31884608433	95.4624668003282	1203.81465852028	1637.27538433732
7125	"F"	"2015-04-14"	24.5990018360317	299.739089715048	99.9124317176324	1060.36639513681	1848.82590371771
7126	"M"	"2015-03-24"	99.088266142644	292.29946768957	97.9698025908223	1365.35591154359	1669.19787075828
7127	"M"	"2015-02-21"	72.1124167786911	311.192470078957	96.2152112962584	1211.75272320164	1744.76988031583
7128	"M"	"2015-04-26"	93.5264426283538	285.029367315389	97.1613486179757	1332.0555067854	1640.11746926156
7129	"M"	"2015-03-27"	96.7616296606138	308.189206815851	95.1130148074881	1386.13520684186	1732.7568272634
7130	"M"	"2015-05-03"	61.6262233583257	314.414732014763	96.6010139845217	1114.68208638486	1757.65892805905
7131	"F"	"2015-04-01"	66.8813387863338	309.04707644978	95.657740494511	1213.70312670246	1890.71184402401
7132	"M"	"2015-02-19"	10.1941484259441	299.685080831709	99.3457527377653	1036.8660039315	1698.74032332683
7133	"F"	"2015-04-04"	40.3767690761015	314.215295642078	87.3111571981381	1118.93693960505	1913.96883038935
7134	"M"	"2015-03-29"	57.5180847663432	291.534699606967	96.6061311734046	1134.22295930795	1666.13879842787
7135	"F"	"2015-05-01"	27.3202111711726	300.047294243163	86.1835330879913	1020.28587736655	1850.21282409424
7136	"F"	"2015-04-19"	12.3680383199826	306.111488734261	96.0121878001574	1140.26627066778	1877.50169930418
7137	"M"	"2015-03-12"	57.7442980138585	291.388017375139	94.4053771263646	1130.21308467956	1665.55206950056
7138	"M"	"2015-04-13"	61.5415904438123	309.844315058219	97.9175489218223	1184.04943061294	1739.37726023288
7139	"F"	"2015-03-02"	3.43224003445357	296.496084995359	96.1752766551328	931.430053536315	1834.23238247912
7140	"M"	"2015-02-11"	8.88181319460273	298.651358328398	93.5975862805173	940.457904965151	1694.60543331359
7141	"F"	"2015-04-05"	37.2479287907481	286.241390157267	92.3007786720248	1163.24333769269	1788.0862557077
7142	"M"	"2015-03-09"	79.2615349404514	305.001556928964	99.8018279434719	1347.013988127	1720.00622771586
7143	"M"	"2015-04-16"	58.5374544607475	297.680617241204	97.3489964615434	1251.77210724913	1690.72246896481
7144	"M"	"2015-04-28"	90.2033598395064	277.553407079275	95.4190384458922	1363.90943839215	1610.2136283171
7145	"F"	"2015-04-11"	14.8561488371342	298.788919246176	96.511756266441	1012.55778522464	1844.55013660779
7146	"F"	"2015-02-10"	19.0972713753581	299.634068297621	89.9530759792603	1113.60169900581	1848.3533073393
7147	"M"	"2015-03-22"	68.1144743459299	288.951241246825	95.5685666529653	1283.99001931539	1655.8049649873
7148	"F"	"2015-02-07"	73.7223938805982	291.553648269322	93.8199732976238	1165.18230713205	1811.99141721195
7149	"M"	"2015-02-06"	64.5469054114074	297.876414276758	99.5338250685223	1158.96842160262	1691.50565710703
7150	"M"	"2015-04-13"	51.9323121057823	283.660461134294	98.3426068803576	1205.62531976961	1634.64184453718
7151	"M"	"2015-04-21"	51.6052297782153	311.641583831657	98.9513383951355	1151.47191268858	1746.56633532663
7152	"F"	"2015-02-05"	37.5989659922197	316.210923818608	94.6433666355635	1149.88196618389	1922.94915718373
7153	"F"	"2015-04-11"	35.7531828805804	303.860550023916	91.3564018378203	1104.3467779248	1867.37247510762
7154	"M"	"2015-04-19"	87.8675314597785	298.866556147226	93.1512907478089	1242.2509184177	1695.4662245889
7155	"M"	"2015-03-21"	53.5459283040836	293.879338471061	93.8860945784324	1255.66855808254	1675.51735388424
7156	"M"	"2015-02-09"	66.5590341668576	293.229111889631	93.591416237253	1171.26441981178	1672.91644755853
7157	"F"	"2015-02-09"	47.3296286538243	314.846093265916	96.5773503761874	1259.53055072576	1916.80741969662
7158	"M"	"2015-04-30"	0.147998007014394	293.418347378352	96.838387223426	1065.71980371838	1673.67338951341
7159	"M"	"2015-02-10"	92.5346907228231	298.535852615517	98.5346700828918	1242.27291349787	1694.14341046207
7160	"F"	"2015-02-21"	22.1018649172038	309.937218961451	90.9532478904338	1090.72340490064	1894.71748532653
7161	"M"	"2015-03-04"	75.1317337621003	284.820344948344	98.8584653055444	1294.52205217211	1639.28137979338
7162	"F"	"2015-02-12"	17.9335038876161	298.176025959002	95.7829083402029	1015.51462182077	1841.79211681551
7163	"F"	"2015-03-10"	94.9773779604584	299.362274075322	96.019938550391	1314.58893136354	1847.13023333895
7164	"F"	"2015-03-22"	26.3494583778083	313.560173795792	95.316466637557	1180.14645934803	1911.02078208106
7165	"M"	"2015-04-14"	67.4692135304213	291.945876229574	91.2330672227891	1145.08619183907	1667.78350491829
7166	"F"	"2015-04-18"	67.9193317191675	311.832620979165	98.2644337345002	1254.46118062595	1903.24679440624
7167	"F"	"2015-02-24"	90.744337416254	307.421005749599	98.946864665394	1350.11786042713	1883.39452587319
7168	"F"	"2015-04-28"	92.6866162801161	304.321303814567	95.954268338132	1279.54261534382	1869.44586716555
7169	"F"	"2015-04-11"	12.3828738927841	294.569421204935	96.9275948955438	1012.54235533066	1825.56239542221
7170	"M"	"2015-03-14"	92.152672726661	291.63947735315	90.8426791381074	1281.48275375133	1666.5579094126
7171	"F"	"2015-02-08"	16.4971824502572	312.449297878322	87.3245666417722	1070.6530700624	1906.02184045245
7172	"F"	"2015-05-03"	14.5252617774531	285.612228791482	90.9187790228485	966.40801808564	1785.25502956167
7173	"F"	"2015-04-05"	17.9876960813999	306.032303254284	98.425358256514	1006.36861229548	1877.14536464428
7174	"M"	"2015-04-15"	89.0683342237025	310.783324332699	90.0462120152639	1263.06972935097	1743.1332973308
7175	"M"	"2015-02-19"	73.222672729753	300.850349236927	97.2531606512727	1358.67766293231	1703.40139694771
7176	"F"	"2015-04-24"	18.9296559430659	299.416094862603	92.0304514847782	1014.15279487846	1847.37242688171
7177	"M"	"2015-02-18"	14.4938054028898	309.034008650176	95.4750294350639	1065.82438272191	1736.1360346007
7178	"F"	"2015-05-09"	5.79171334393322	287.969994656132	94.8758452280247	1087.62541209115	1795.86497595259
7179	"F"	"2015-02-18"	73.6603766214103	275.556283704673	97.539730390618	1352.13295732858	1740.00327667103
7180	"M"	"2015-03-25"	68.6171950772405	307.477130053097	99.8636900741906	1208.20225892588	1729.90852021239
7181	"M"	"2015-04-30"	53.1060881214216	314.416141053786	96.4049102435608	1221.91324797459	1757.66456421514
7182	"M"	"2015-04-06"	86.1179419793189	295.83200763852	87.1079404828122	1318.74074223451	1683.32803055408
7183	"F"	"2015-04-01"	9.67052401974797	305.630390796768	99.6877451257018	1076.60044530872	1875.33675858545
7184	"M"	"2015-03-11"	81.7165654152632	312.76837367466	95.6203295941798	1381.87384635909	1751.07349469864
7185	"F"	"2015-02-02"	98.5900236526504	308.846106083392	97.6663646630546	1327.9746211227	1889.80747737526
7186	"M"	"2015-02-03"	80.8936665998772	313.037355769486	98.1065230591975	1311.62216482917	1752.14942307794
7187	"F"	"2015-03-18"	92.5998317776248	310.755794097559	94.1836850732069	1224.21552381478	1898.40107343901
7188	"M"	"2015-03-21"	5.77645697630942	304.429139834152	93.9654061467714	1088.54482909665	1717.71655933661
7189	"M"	"2015-03-23"	4.86744723748416	289.042692918592	95.4226548595943	982.244564485736	1656.17077167437
7190	"F"	"2015-03-17"	31.6129739861935	306.848837296876	96.1619348571005	1170.51519308938	1880.81976783594
7191	"F"	"2015-03-25"	72.9991519125178	305.418469306015	95.6386298665101	1285.07280706894	1874.38311187707
7192	"F"	"2015-05-01"	7.64341638423502	299.664689301721	97.4629424262924	1046.26605870668	1848.49110185774
7193	"M"	"2015-04-28"	55.1597945159301	295.115167827658	98.1584356489139	1238.42254754389	1680.46067131063
7194	"M"	"2015-03-18"	23.6485595582053	293.63010963263	91.3600015196262	1183.23991113575	1674.52043853052
7195	"M"	"2015-04-26"	85.7889917679131	286.212987856306	98.4041530640967	1260.49839439336	1644.85195142522
7196	"M"	"2015-03-21"	47.7422205032781	299.658524668862	90.835376878786	1251.08339399099	1698.63409867545
7197	"M"	"2015-02-20"	2.19570731278509	302.560931410664	92.6194489343383	955.599770459812	1710.24372564266
7198	"F"	"2015-05-04"	80.7562331669033	292.44319550265	89.9391350666985	1341.92095980281	1815.99437976192
7199	"M"	"2015-02-26"	19.2008360521868	275.444805414864	99.0977235086128	1007.72280282341	1601.77922165946
7200	"F"	"2015-04-04"	87.1150508522987	293.369742683279	87.2244591739354	1273.66231190274	1820.16384207476
7201	"M"	"2015-04-21"	2.09156004711986	301.129349726758	91.3724509444848	938.038158174604	1704.51739890703
7202	"M"	"2015-02-22"	13.8622717233375	309.882601082159	99.462487136121	1095.54122183472	1739.53040432864
7203	"M"	"2015-03-15"	66.9666396453977	315.07744939752	98.9742877261766	1314.84918495174	1760.30979759008
7204	"F"	"2015-03-14"	47.4788987077773	308.062142723207	88.8348573407492	1167.34896499896	1886.27964225443
7205	"F"	"2015-05-05"	63.6274629738182	305.224514760583	87.6301318168585	1159.39396628411	1873.51031642262
7206	"F"	"2015-02-13"	28.1344409799203	307.752239376715	95.2564457401341	1025.45435101027	1884.88507719522
7207	"M"	"2015-02-28"	39.178465725854	297.277534083581	82.7080576978189	1217.74424689589	1689.11013633432
7208	"F"	"2015-02-05"	66.8344746343791	295.670159285726	98.8402316289795	1141.15166852251	1830.51571678577
7209	"F"	"2015-05-04"	30.3792307386175	309.491960222902	99.9313824203161	1104.48228873778	1892.71382100306
7210	"F"	"2015-04-14"	15.2598170330748	303.921615774109	97.3073605494172	993.947165503632	1867.64727098349
7211	"M"	"2015-03-12"	58.6459248326719	322.132183418949	97.8016390716691	1216.21790008852	1788.5287336758
7212	"M"	"2015-04-07"	52.7025577612221	299.814526413839	96.6705567339519	1269.81550116092	1699.25810565535
7213	"M"	"2015-02-05"	24.8305710731074	305.004464415146	93.8003644686699	1066.39266466722	1720.01785766058
7214	"M"	"2015-03-24"	25.046498910524	295.791371514315	84.7413370962226	992.069947796408	1683.16548605726
7215	"M"	"2015-05-07"	3.21707676630467	297.094629367673	82.7836602220645	1079.68353064498	1688.37851747069
7216	"F"	"2015-03-12"	55.1676508039236	286.20921113675	93.0432949953518	1129.3850618857	1787.94145011538
7217	"M"	"2015-02-08"	98.2866108417511	302.932068226842	95.4276984990395	1290.79557503574	1711.72827290737
7218	"M"	"2015-02-08"	40.8474077004939	302.30651837331	93.0655196044686	1179.04920508387	1709.22607349324
7219	"F"	"2015-03-27"	43.7305510276929	308.201480662602	90.5293224870093	1100.1887940825	1886.90666298171
7220	"F"	"2015-03-20"	39.155035559088	309.431172638159	95.7479219026875	1119.46518957382	1892.44027687172
7221	"F"	"2015-03-12"	46.5528707718477	300.681874139685	83.7816086408345	1101.47936180234	1853.06843362858
7222	"F"	"2015-03-06"	50.0839322805405	313.578650407446	99.2383739822003	1189.10856264178	1911.10392683351
7223	"M"	"2015-02-15"	55.7186477817595	315.235759093344	98.2039251412328	1180.22642637603	1760.94303637337
7224	"F"	"2015-02-21"	71.1807390442118	285.027864832373	97.3211757403757	1282.23670802778	1782.62539174568
7225	"M"	"2015-02-07"	18.1320011615753	302.815241172833	95.615373396047	1016.01351229474	1711.26096469133
7226	"M"	"2015-04-17"	43.5056934598833	301.09929981637	93.8815637509279	1116.68246226385	1704.39719926548
7227	"M"	"2015-04-22"	20.7815761910751	278.418087775705	99.3341961500868	1139.56678286893	1613.67235110282
7228	"M"	"2015-05-02"	95.7721578655764	295.869759567563	97.7623305179219	1263.87774320552	1683.47903827025
7229	"F"	"2015-05-07"	17.0057592680678	302.115571430676	99.7436996042125	1116.46267330274	1859.52007143804
7230	"F"	"2015-02-12"	91.0330790327862	293.450324349712	99.3675930707226	1269.19878779445	1820.5264595737
7231	"M"	"2015-03-21"	45.3375955345109	320.816037883986	98.5573290647423	1198.01121850032	1783.26415153594
7232	"F"	"2015-03-11"	88.4154116269201	296.292481027685	98.5866491333213	1322.27955659619	1833.31616462458
7233	"M"	"2015-05-04"	42.4665739992633	293.82501229001	99.9937197558911	1249.34230223764	1675.30004916004
7234	"F"	"2015-03-25"	35.4558321181685	299.652731419551	95.1847555099308	1148.0189574929	1848.43729138798
7235	"M"	"2015-03-22"	34.2875366332009	320.219202267754	98.6854749125966	1192.97683610115	1780.87680907102
7236	"M"	"2015-02-02"	74.7605397831649	306.692076199292	99.3082034509407	1318.63922503311	1726.76830479717
7237	"F"	"2015-02-04"	63.4333098540083	306.296015052326	93.2221957813649	1228.8708918565	1878.33206773547
7238	"F"	"2015-04-24"	96.4946810854599	297.318345871011	97.3321707902249	1374.36204129364	1837.93255641955
7239	"M"	"2015-04-29"	98.7010247539729	306.247745898034	96.1928928810953	1441.33449499961	1724.99098359214
7240	"M"	"2015-03-09"	93.1892763823271	293.265954168741	91.1365503120295	1404.62009157287	1673.06381667496
7241	"M"	"2015-03-08"	86.272909771651	299.227517300898	97.4630855389416	1285.06494280649	1696.91006920359
7242	"M"	"2015-02-06"	61.3802267005667	304.428878698089	99.6485001458148	1310.8511196496	1717.71551479236
7243	"M"	"2015-04-22"	68.3765821391717	307.448012149603	99.7196358272349	1301.32829252863	1729.79204859841
7244	"F"	"2015-03-18"	74.9737615464255	292.404218545247	98.5201669190655	1222.66030838015	1815.81898345361
7245	"M"	"2015-03-14"	77.4666409939528	300.250269251571	87.6491748732872	1196.70679864474	1701.00107700628
7246	"F"	"2015-04-14"	95.1047448907048	303.740811188879	99.5448900388167	1335.17720004776	1866.83365034996
7247	"F"	"2015-02-27"	88.5783978970721	317.962822872333	93.1654702977108	1236.71752329217	1930.8327029255
7248	"M"	NA	62.50902521424	271.418328337695	98.4721345655389	1159.54044348327	1585.67331335078
7249	"F"	"2015-04-29"	19.110436947085	318.214484115848	94.7929589072067	1087.70216093631	1931.96517852132
7250	"M"	"2015-02-22"	46.1355509236455	294.112757112472	97.4004936391511	1170.58404559735	1676.45102844989
7251	"F"	"2015-05-08"	38.0150858080015	313.216598220033	97.1727721841124	1117.64967770316	1909.47469199015
7252	"F"	"2015-03-20"	63.9058546395972	309.901290202768	94.7689827104292	1176.3555763755	1894.55580591246
7253	"M"	"2015-04-09"	61.2966297427192	277.945241002113	88.0999765526955	1290.25527984137	1611.78096400845
7254	"F"	"2015-03-27"	14.3866825383157	284.83921873023	89.0916591520835	1057.04309137538	1781.77648428603
7255	"M"	"2015-03-10"	5.55345807224512	291.960290519678	97.722340790444	942.927060201764	1667.84116207871
7256	"M"	"2015-04-30"	93.5990860220045	300.640026352759	98.9765345740709	1371.69096537167	1702.56010541104
7257	"M"	"2015-04-01"	30.933584808372	299.921524809191	97.7343413042772	1030.7555691828	1699.68609923676
7258	"M"	"2015-03-13"	2.00473177246749	305.468959934838	94.4989430321932	1036.9847581326	1721.87583973935
7259	"M"	"2015-02-11"	90.3238914674148	292.518940106848	96.3609645591268	1247.60229149135	1670.07576042739
7260	"F"	"2015-04-06"	98.268219595775	304.494604356532	94.431294172904	1319.52410858357	1870.22571960439
7261	"F"	"2015-02-17"	72.7821184089407	308.661432462599	85.3050338519213	1229.17611142388	1888.9764460817
7262	"F"	"2015-03-11"	47.7171381469816	314.372749453752	99.9199926336287	1186.47252173396	1914.67737254188
7263	"F"	"2015-03-28"	86.8518795119599	286.243350163039	95.9350289336842	1252.58654177422	1788.09507573368
7264	"F"	"2015-05-09"	2.30173126328737	289.770127632294	98.3840319304533	922.549636953045	1803.96557434532
7265	"M"	"2015-04-25"	48.7294864142314	296.345912145337	95.8379432197831	1231.2822445319	1685.38364858135
7266	"M"	"2015-03-12"	31.0564304934815	298.373588747443	94.8824586798123	1063.52313845651	1693.49435498977
7267	"F"	"2015-03-23"	91.1201439332217	295.457731298361	97.6861724285282	1410.71140035056	1829.55979084262
7268	"M"	"2015-03-30"	14.8692865390331	311.410474970176	94.2728885842323	1019.20908325585	1745.6418998807
7269	"F"	"2015-02-20"	17.1827858546749	300.316101942061	99.6656445975243	970.145042175427	1851.42245873927
7270	"F"	"2015-02-25"	19.7702516103163	290.247055265043	98.7232007795333	1097.12157776114	1806.11174869269
7271	"F"	"2015-04-26"	74.7964855981991	306.637304101927	96.976562638616	1226.02933877148	1879.86786845867
7272	"M"	"2015-05-06"	70.1385925523937	298.837434534386	99.7275867904688	1326.72857229132	1695.34973813755
7273	"M"	"2015-01-31"	99.2357227718458	308.696966145875	93.973771850737	1370.8101929957	1734.7878645835
7274	"F"	"2015-02-25"	4.97044608928263	294.031524243767	98.908745230506	1040.0078421901	1823.14185909695
7275	"F"	"2015-03-11"	50.1331985229626	301.056239881487	97.4437291312033	1146.86000666581	1854.75307946669
7276	"M"	"2015-02-04"	13.215877301991	312.812049958411	96.657901535336	1004.91377992323	1751.24819983364
7277	"F"	"2015-02-09"	93.0030891438946	299.120557252809	94.9712887094328	1245.48419825034	1846.04250763764
7278	"M"	"2015-03-15"	37.026613461785	302.340848047734	92.7269020178885	1145.17100324621	1709.36339219093
7279	"F"	"2015-02-14"	0.28791984077543	301.861087545483	94.103658753606	1097.99201595597	1858.37489395468
7280	"F"	"2015-04-29"	72.9783743619919	299.085236062173	94.5005612746638	1332.61107885046	1845.88356227978
7281	"M"	"2015-03-02"	53.7014528876171	286.908996870557	97.1376979862051	1262.34831526643	1647.63598748223
7282	"F"	"2015-04-28"	91.8349361279979	297.812927356423	99.6516184638616	1217.01101131039	1840.1581731039
7283	"F"	"2015-05-10"	68.179779779166	290.948486435837	94.9353221078275	1134.10536729498	1809.26818896127
7284	"M"	"2015-05-07"	4.77719258051366	303.083282451347	88.3058575292687	949.463624914642	1712.33312980539
7285	"F"	"2015-02-20"	43.213264667429	292.270245642698	93.7747458887615	1067.52523675095	1815.21610539214
7286	"F"	"2015-02-21"	40.1885441737249	290.736478905332	95.8835420024309	1241.81391674327	1808.31415507399
7287	"M"	"2015-02-20"	28.9468573173508	302.73661229559	97.4927021206937	1053.57920840383	1710.94644918236
7288	"F"	"2015-03-06"	63.0278679775074	293.071929508844	94.0271187851634	1197.20188244246	1818.8236827898
7289	"F"	"2015-04-22"	4.66688950546086	306.917903144687	96.56282976657	987.029281419236	1881.13056415109
7290	"F"	"2015-04-28"	20.7074011676013	294.416579700569	98.5390518205614	1051.48351917975	1824.87460865256
7291	"F"	"2015-03-26"	18.5774707933888	307.071191201177	97.2668457748113	1054.62869714014	1881.8203604053
7292	"F"	"2015-03-17"	30.9700038749725	303.31864592992	84.6261426410913	1139.66607752489	1864.93390668464
7293	"F"	"2015-02-17"	71.310021309182	301.614905516478	94.3861472233963	1283.72633258812	1857.26707482415
7294	"M"	"2015-04-27"	68.6730672372505	297.097993729425	98.9261851366916	1150.61020459514	1688.3919749177
7295	"M"	"2015-03-14"	45.6112578045577	296.398589110744	92.6431000000321	1089.57631442929	1685.59435644298
7296	"F"	"2015-03-29"	3.41784171760082	311.997710788689	94.0294724341798	977.718541130889	1903.9896985491
7297	"M"	"2015-04-24"	53.9774607401341	302.255828435548	90.1545422567888	1084.97297344031	1709.02331374219
7298	"F"	"2015-03-03"	74.2526604328305	308.133502437365	96.2376591095444	1354.02340544621	1886.60076096814
7299	"F"	"2015-03-25"	59.650714811869	300.401485827429	99.252351923208	1218.88854525052	1851.80668622343
7300	"F"	"2015-04-05"	87.6208940055221	309.333470120997	95.4744604133665	1254.33792536613	1892.00061554449
7301	"M"	"2015-04-22"	11.5934019442648	302.183111191065	89.6875578262989	964.287490407005	1708.73244476426
7302	"F"	"2015-02-07"	69.6902996627614	303.310464920208	98.1739281915633	1213.37882720632	1864.89709214094
7303	"M"	"2015-04-25"	62.5748824328184	312.929587825346	98.5233849091439	1171.33032867918	1751.71835130138
7304	"M"	"2015-02-11"	2.45434998068959	300.029703456196	98.8092057864327	1059.06587381382	1700.11881382478
7305	"M"	"2015-05-08"	39.0515924897045	295.620802746218	89.9625744788203	1162.91722215945	1682.48321098487
7306	"F"	"2015-04-20"	12.1713745640591	313.264635122198	91.4107102091424	1103.27401330229	1909.69085804989
7307	"F"	"2015-02-18"	33.0361575586721	305.592023880938	98.6926026893048	1115.16020308016	1875.16410746422
7308	"F"	"2015-04-18"	78.1562824035063	308.968276913731	99.5901948667164	1252.75800000411	1890.35724611179
7309	"M"	NA	29.6072750817984	301.910081824991	98.0564033912698	1126.83049294399	1707.64032729997
7310	"F"	"2015-02-27"	45.4602862708271	320.026558931629	94.7332979737756	1068.45873114886	1940.11951519233
7311	"M"	"2015-05-06"	61.6081098560244	302.128263665738	98.7234037428854	1261.88598927343	1708.51305466295
7312	"M"	"2015-02-09"	40.7577521400526	295.275403192796	99.6919322487237	1116.66518127546	1681.10161277118
7313	"F"	"2015-04-15"	40.6688355840743	297.758971114312	99.7712987666065	1068.91462447587	1839.91537001441
7314	"M"	"2015-04-24"	45.3390015522018	308.327846917562	94.0445751212916	1251.24863477191	1733.31138767025
7315	"M"	"2015-04-11"	67.5315292552114	309.439698551568	99.7803726436709	1296.15588084562	1737.75879420627
7316	"F"	"2015-03-19"	95.5388457980007	305.934653089314	98.9372814346807	1330.5651640147	1876.70593890191
7317	"F"	"2015-02-27"	72.7533736964688	307.400735008628	98.4978438074019	1245.49796905834	1883.30330753883
7318	"M"	"2015-05-05"	77.3674586554989	313.998183547951	97.9149289908659	1208.73349701287	1755.9927341918
